Index Date,0
2000-12-29,0.0
2001-01-02,0.0007033725242640197
2001-01-03,-2.9692714051959318e-05
2001-01-04,-0.001173368734215809
2001-01-05,0.0034964347413191377
2001-01-08,-0.0007977851742703141
2001-01-09,-0.00022953901322412453
2001-01-10,0.0012040809752731669
2001-01-11,0.0027185895119526218
2001-01-12,-0.0012802873202544865
2001-01-15,0.0010963858125289095
2001-01-16,-0.0008558955644940737
2001-01-17,0.0017421765284127708
2001-01-18,0.0005168274211084844
2001-01-19,0.005257272510860665
2001-01-22,0.0014666485970285328
2001-01-23,0.002394982285604953
2001-01-24,0.002355190781796531
2001-01-25,-0.0006348228029552039
2001-01-26,0.0053400734091540464
2001-01-29,-0.001034846298036032
2001-01-30,0.002661339964036467
2001-01-31,0.0028294698301944625
2001-02-01,0.002417639180232051
2001-02-02,0.00039446970432935005
2001-02-05,0.0005531466401628889
2001-02-06,0.0017612385069971318
2001-02-07,-0.0009439084128959702
2001-02-08,0.0016036601300768063
2001-02-09,-0.00032131604828175233
2001-02-12,0.0023917263459901903
2001-02-13,-0.0030331946455648354
2001-02-14,0.0006664987695886975
2001-02-15,-0.0024049736472546135
2001-02-16,0.00125602144998174
2001-02-19,0.001014063081023014
2001-02-20,-0.002700843131003075
2001-02-21,-0.002162936520293763
2001-02-22,0.00042224200358466916
2001-02-23,0.0021496137032875184
2001-02-26,0.002206119132155343
2001-02-27,0.003459144226925979
2001-02-28,-0.0009660840911302911
2001-03-01,-0.0004987587847463526
2001-03-02,0.003489875091459473
2001-03-05,0.001217961882413484
2001-03-06,0.0019001003921606996
2001-03-07,0.005314313824648548
2001-03-08,0.0027787243247693128
2001-03-09,0.003845191070963232
2001-03-12,0.0019030377056502691
2001-03-13,-0.0005388252633683309
2001-03-14,-0.0023327896155929096
2001-03-15,-6.788839736822009e-05
2001-03-16,0.0012844779267600051
2001-03-19,0.0020860970754936364
2001-03-20,-0.002775544492994374
2001-03-21,0.00028473085122830477
2001-03-22,-0.0046465828442513995
2001-03-23,0.00143932537206596
2001-03-26,0.0004738931538807292
2001-03-27,0.0029254361793269435
2001-03-28,-8.82633885382927e-05
2001-03-29,-0.0006555658337690334
2001-03-30,0.003915455180255336
2001-04-02,0.0018903425872299215
2001-04-03,2.5250522861871398e-05
2001-04-04,0.0034561829655252838
2001-04-05,-0.0008723034719097422
2001-04-06,-0.0007713237983284443
2001-04-09,0.0007839847412092568
2001-04-10,0.0009388670472999438
2001-04-11,0.0032480690586326913
2001-04-12,0.00286971538850139
2001-04-16,0.0012406175969448938
2001-04-17,0.004282807637013225
2001-04-18,0.0010492906836743596
2001-04-19,5.8968496667903326e-05
2001-04-20,0.0019302142921238385
2001-04-23,-0.0027165259216169785
2001-04-24,0.0004956024315725756
2001-04-25,0.00020543303711481736
2001-04-26,0.003056637012753347
2001-04-27,0.0005379857243548811
2001-04-30,0.0011817654630629781
2001-05-01,0.00459548902619488
2001-05-02,-0.0002890426532110077
2001-05-03,0.00012210183252944128
2001-05-04,-0.0003261476001538729
2001-05-07,0.0015962616738933327
2001-05-08,-0.0010054145716866022
2001-05-09,0.006838008049526047
2001-05-10,0.0011764819136224
2001-05-11,0.0019507549769404765
2001-05-14,0.001272942274290735
2001-05-15,0.000720424065504576
2001-05-16,0.004934375675650688
2001-05-17,0.0015005281641085667
2001-05-18,0.004167776250917536
2001-05-22,0.0025168503214102523
2001-05-23,-0.0010814788234672016
2001-05-24,0.0013574280820219241
2001-05-25,0.0004908618245656199
2001-05-28,0.000346686194632591
2001-05-29,-0.0010732493521054083
2001-05-30,-0.0017406351012398164
2001-05-31,0.003919005515170586
2001-06-01,0.0027825069281931657
2001-06-04,0.001097684577707288
2001-06-05,0.0009749711538552096
2001-06-06,-0.0015514081089824596
2001-06-07,-0.0001130908628091604
2001-06-08,0.006852281074516951
2001-06-11,0.0014900786615041168
2001-06-12,-0.00024319572191863246
2001-06-13,0.0021538637231292234
2001-06-14,0.0021379412156791147
2001-06-15,-0.0008372881690729517
2001-06-18,0.00015870705563418341
2001-06-19,8.726360938764342e-05
2001-06-20,-7.49913658158874e-06
2001-06-21,-0.0028141453773183164
2001-06-22,-0.000694534989753915
2001-06-25,0.0009424396196780017
2001-06-26,0.0006778327286746801
2001-06-27,1.3474202571931553e-05
2001-06-28,0.0008923022411605007
2001-06-29,0.002125386902347211
2001-07-03,-0.0004705689290127832
2001-07-04,-0.0011785601606582538
2001-07-05,0.0017736402802819805
2001-07-06,0.001470364510514153
2001-07-09,0.0005380763458109075
2001-07-10,0.0025532901562753062
2001-07-11,0.0008704536922727134
2001-07-12,0.00038975426686522585
2001-07-13,0.002208227132940585
2001-07-16,-0.0016076384302989412
2001-07-17,-0.001226371536156662
2001-07-18,0.00029921868183972945
2001-07-19,0.00038338609634443833
2001-07-20,0.0009125974590396944
2001-07-23,0.0015986246157882302
2001-07-24,-0.003212795016592889
2001-07-25,0.0017002459620354177
2001-07-26,0.00019907460297869807
2001-07-27,0.004047106601390129
2001-07-30,0.0007330770002185501
2001-07-31,0.0013769177439860215
2001-08-01,0.004159108489161275
2001-08-02,0.0031432040869170163
2001-08-03,-0.0017037264941778014
2001-08-07,0.0005905976638494485
2001-08-08,0.003518435009129705
2001-08-09,-0.0015272146121123903
2001-08-10,0.0012746467897560186
2001-08-13,-0.0005585110914143765
2001-08-14,0.0001224932803955169
2001-08-15,0.0008721460417684808
2001-08-16,0.0007787620504385294
2001-08-17,0.00018244116053562387
2001-08-20,0.0007673191201195814
2001-08-21,0.0017914068799255063
2001-08-22,0.002256312126548602
2001-08-23,0.0021261206334813334
2001-08-24,0.0018420105304182569
2001-08-27,-0.00024372359723398793
2001-08-28,-0.0004962799134665995
2001-08-29,0.0009417596410810126
2001-08-30,-0.0007399912643605824
2001-08-31,0.0029508910611983734
2001-09-04,0.0032385167379091594
2001-09-05,0.0036847055923784075
2001-09-06,-0.001698436246765233
2001-09-07,-0.0014272681736528284
2001-09-10,-0.001192321286791409
2001-09-11,-0.0036142428110404684
2001-09-13,-0.002419989634464764
2001-09-14,-0.003999377271192156
2001-09-17,0.001272388732329072
2001-09-18,0.005258683817894927
2001-09-19,-0.0024382071654353694
2001-09-20,-0.007067337203549909
2001-09-21,0.0005623916518301083
2001-09-24,-0.0015086575282510896
2001-09-25,-0.00020232358156069266
2001-09-26,-0.00021521740540025522
2001-09-27,0.002941641558343055
2001-09-28,0.0016683829238144442
2001-10-01,0.0006040962039863531
2001-10-02,0.0010313490861425683
2001-10-03,0.00038647940544452014
2001-10-04,0.001880190009194569
2001-10-05,0.004811697424603079
2001-10-09,-0.003415946500507056
2001-10-10,-4.898905729695717e-05
2001-10-11,0.0008707709604161223
2001-10-12,-0.00024667007349158206
2001-10-15,0.0001549339533367529
2001-10-16,0.004625974927255955
2001-10-17,0.003251294205094086
2001-10-18,-0.00041959003540515473
2001-10-19,-0.0017680608510867767
2001-10-22,0.0010960649987192671
2001-10-23,3.316127415969044e-05
2001-10-24,0.0007408465299991567
2001-10-25,-0.0005485704243709571
2001-10-26,0.00014870196034273583
2001-10-29,0.00011476939955658337
2001-10-30,0.002267961232787396
2001-10-31,0.0018090738621978535
2001-11-01,0.0034617216698593057
2001-11-02,0.0028192387724622495
2001-11-05,-0.0005528624218634583
2001-11-06,0.00098368647909838
2001-11-07,0.0014628505770836672
2001-11-08,-0.001278066334910962
2001-11-09,0.0006714264012159276
2001-11-12,0.003603528944002675
2001-11-13,-1.0390240364432607e-05
2001-11-14,-0.003626397547442552
2001-11-15,-0.0018944416509935039
2001-11-16,-0.0014321024170966764
2001-11-19,0.0014568813486483935
2001-11-20,9.706182564579694e-05
2001-11-21,0.00031955768015773183
2001-11-22,0.0019038390877045685
2001-11-23,0.0013157289756078573
2001-11-26,0.0026212705597622892
2001-11-27,-0.0002555692170431017
2001-11-28,0.002000611030814131
2001-11-29,0.0023922958171582326
2001-11-30,0.0016220718716721844
2001-12-03,0.0022239680392514482
2001-12-04,-0.0008772729164238447
2001-12-05,0.0012059687008607201
2001-12-06,0.0010186035975344732
2001-12-07,0.0005063953952865168
2001-12-10,-0.0005569897910377033
2001-12-11,0.0009220406854361363
2001-12-12,0.003590832694874601
2001-12-13,-0.00042330273508021
2001-12-14,0.004054091413373892
